"","ZIP","MedianIncome","PopulationPerHousingUnit","PopulationPerSqKm"
"1034","31811",73676,2.50679456434852,17.9163772572066
"1035","31831",60705,2.3690872751499,20.5409553200063
"1036","31903",23227,2.06266738082485,714.205731679002
"1037","31905",55094,4.14226898444648,179.111674739258
"1038","31011",52500,1.88075880758808,5.35579262060677
"1039","31015",34306,2.1439657745498,36.8855653897113
"1040","31021",38061,2.32865813648294,45.2421320090517
"1041","31036",41023,2.41607843137255,18.7159101244503
"1042","31038",51691,1.97902097902098,2.34812317646497
"1043","31058",35000,1.83670715249663,5.26087700011162
"1044","31065",37708,2.16909090909091,7.07740156992039
"1045","31067",39531,2.19130434782609,27.3508381268132
"1046","31094",52969,1.98531810766721,4.31653793090888
"1047","31775",35614,2.80352644836272,27.5575200368975
"1048","31789",46731,1.79245283018868,5.11974613118136
"1049","31790",34181,2.34954007884363,10.4205684173058
"1050","31798",40588,2.49408284023669,4.11186904647429
"1051","31822",53007,2.12356733524355,19.8321101537185
"1052","31005",76938,2.72755562470826,345.111430404674
"1053","31012",29107,4.06692913385827,21.6739292932533
"1054","31014",42765,2.38707935936656,23.8764235365788
"1055","31017",37917,2.02433862433862,7.82470110480536
"1056","31027",35539,1.9036093418259,19.1985952467262
"1057","31035",42188,2.34386617100372,9.32682880744318
"1058","31046",45929,2.23949579831933,16.3163221450994
"1059","31050",38512,1.96127562642369,15.120434713268
"1060","31061",39642,2.16129988146977,68.7806793722513
"1061","31087",31714,1.58833211411851,7.1027601902714
"1062","31068",31566,2.95290697674419,21.3762788648467
"1063","31069",52016,2.464499572284,79.9572346072089
"1064","31081",NA,1.2,0.784115485554104
"1065","31096",37971,2.29361979166667,15.7881024038301
"1066","31097",56020,2.5398773006135,11.840309544283
"1067","31211",37640,1.9910014140635,120.996160723863
"1068","31318",72813,2.46857142857143,123.698408813752
"1069","31516",41888,2.34645796353074,34.0967076043834
"1070","31519",37561,2.15508684863524,9.81371167015015
"1071","31522",87777,1.35140479525418,102.117307794356
"1072","31525",49812,2.36007285397529,114.334620002847
"1073","31546",42481,2.95514223194748,18.1153958285758
"1074","31548",51835,2.5541732093248,139.353146538093
"1075","31098",66667,3.41028037383178,75.6582841977167
"1076","31312",78610,2.79226853762553,48.8573892850821
"1077","31327",NA,0.564954682779456,1.58326979875209
"1078","31820",99150,2.70510255127564,103.636153692802
"1079","31826",45066,2.15606936416185,16.488422208719
"1080","31827",34271,1.96032461677187,5.51180172560168
"1081","31527",75089,0.750330250990753,8.67783996349659
"1082","31906",31063,1.98071046600458,1167.85932739096
"1083","31567",37121,2.40571428571429,7.57788811403452
"1084","31523",55873,2.35142118863049,26.5952203480452
"1085","31542",37419,2.52388535031847,11.8980738036474
"1086","31551",38981,2.27122641509434,5.16701480562998
"1087","31606",44914,2.76365054602184,30.7176357990681
"1088","31645",32068,2.09755085097551,38.3842991308997
"1089","31648",32083,1.86122448979592,76.6006384260768
"1090","31711",38889,2.38765432098765,6.27549914545402
"1091","31730",33709,2.04941577409932,12.8354503150332
"1092","31735",NA,1.0377358490566,10.5189949092358
"1093","31738",42435,2.13340683572216,11.8259231397835
"1094","31750",34426,2.16469754253308,24.6998065212074
"1095","31765",31757,2.24252223120453,12.5052931658536
"1096","31791",47401,2.29408429408429,24.5979607069855
"1097","31794",40429,2.42500666015452,90.616277065642
"1098","31801",53380,2.12041884816754,14.3976077501671
"1099","31814",49241,1.48101265822785,5.43125702859892
"1100","31550",31520,1.68987341772152,5.95228336738118
"1101","31602",41381,2.34946932435931,338.694890706571
"1102","31624",40993,2.79619047619048,7.07923823595418
"1103","31630",16532,2.78606965174129,2.37019160007769
"1104","31635",30932,2.37995674116799,21.0187346171868
"1105","31066",66797,3.11482254697286,8.4531996048328
"1106","31075",38125,2.18887980376124,18.7685312375062
"1107","31076",35552,1.99649122807018,10.8195637456075
"1108","31082",37996,2.06603773584906,16.3748913569517
"1109","31089",35387,2.00384122919334,11.7392099705
"1110","31093",43609,2.17599752551809,547.685489297205
"1111","31636",43406,2.40615106286748,20.2185421840658
"1112","31701",28140,1.97555012224939,249.877798004998
"1113","31712",40543,1.72886762360447,8.4633228002737
"1114","31773",42719,2.00395480225989,15.9293331234983
"1115","31778",36761,2.04955752212389,8.35439895719897
"1116","31779",39136,2.93110524772794,27.1495362125176
"1117","31009",26114,2.08716323296355,7.05794866816684
"1118","32407",60908,1.31547093683016,236.634188076066
"1119","32410",55417,0.635953608247423,16.8063465914579
"1120","32425",37434,2.28010825439784,18.9313685968601
"1121","32427",24474,1.86317907444668,7.19638411223229
"1122","32431",43520,1.79134745380802,13.5126450257102
"1123","32445",36838,4.20833333333333,36.8150629984295
"1124","32501",30253,2.17441204139229,1166.96404804654
"1125","32526",58665,2.25465838509317,221.27270717911
"1126","32533",71528,2.42513603651044,139.736805219577
"1127","32539",57757,2.78873642081189,91.6232155464646
"1128","32580",56581,2.34245840042942,126.559877201137
"1129","32668",39277,1.87475069804547,14.8732317530254
"1130","32703",49742,2.60775288943439,345.710489816258
"1131","32744",45510,2.14840182648402,105.111718154732
"1132","32767",47531,2.28401953942777,18.5551572085574
"1133","32810",48727,2.69218675234124,1541.06638469733
"1134","32818",43438,3.07819249086278,1731.10552332938
"1135","32820",81628,2.98739088263822,213.81511534132
"1136","32827",76304,2.2994874298267,145.98446410253
"1137","32922",29066,2.0676474451596,803.387418432858
"1138","32927",60761,2.33359566281917,409.210447795012
"1139","32949",65227,2.17452440033085,53.4836595553426
"1140","32145",39295,2.52972731336612,23.4894246377579
"1141","32060",40619,2.40129319054354,23.0339871704131
"1142","32094",43750,1.82806163828062,14.9535677702233
"1143","32139",29688,1.09487179487179,16.0649497380094
"1144","32148",31014,1.90207499089916,45.3218780631074
"1145","32169",67245,0.894396184636348,160.124849523608
"1146","32180",46757,2.62441627751835,13.1860098136626
"1147","32187",37591,2.80976863753213,31.0483118670467
"1148","32190",32930,2.25933609958506,11.8634260042709
"1149","32217",44389,2.06697902246832,829.077509444782
"1150","32219",50865,2.50651260504202,85.4570069875021
"1151","32257",58246,2.2781445243428,887.660491793859
"1152","32258",80207,2.39034596129418,642.430470755885
"1153","32259",114033,2.99861977916467,331.648687493405
"1154","32310",36653,2.04406648627754,55.5707411263951
"1155","32311",73731,2.30882352941176,171.995805027497
"1156","32331",39312,2.12071535022355,5.42337780725598
"1157","32336",50506,1.56735159817352,2.89502113258407
"1158","32355",41250,1.40880503144654,24.1998563192606
"1159","32403",64875,3.36390827517448,18.7407761762647
"1160","32208",35898,2.19769267526794,921.323790730512
"1161","32209",24664,2.07215952283492,1460.54913258571
"1162","32176",46875,1.37438932732056,901.732147748917
"1163","32177",34645,2.24676320272572,39.543081339138
"1164","32210",45006,2.27232753205484,925.480883502645
"1165","32250",79125,1.83125,1020.50977063978
"1166","32277",49474,2.40928238302994,1151.82220888696
"1167","32320",49167,1.81439393939394,35.5509038237675
"1168","32346",44375,1.04860699466509,16.7159241008019
"1169","32351",36082,2.58034602076125,33.1224709226555
"1170","32025",44904,2.50408505875769,87.9549572083484
"1171","32046",57445,2.49431066419688,18.7973632577924
"1172","32054",41566,2.9405568096313,20.5642486425549
"1173","32068",59722,2.7031648559282,217.998448201922
"1174","32113",35000,1.98961809417872,24.9033868066968
"1175","32034",71476,1.74317512601687,199.64123242979
"1176","32055",40173,2.46492870517068,35.0130823545115
"1177","32061",83125,3.74590163934426,8.02833906203087
"1178","32066",39726,3.17349896480331,10.5863429056581
"1179","32071",40852,2.411507191995,14.0096660960673
"1180","32079",39097,1.54697986577181,357.34248144069
"1181","32110",34188,2.23902711769639,11.5379137499105
"1182","32119",38951,1.89204257475925,954.759479238723
"1183","32124",58125,3.24944196428571,49.481601833885
"1184","32159",45198,1.58738938053097,319.912556027996
"1185","32179",31626,1.71845073419877,37.244791171071
"1186","32181",39018,1.66397652237711,32.1783275686992
"1187","32207",47115,2.14724696598314,856.508448989583
"1188","32220",54253,2.50170842824601,82.0650362391386
"1189","32233",62713,2.20895387670367,758.388647371583
"1190","32246",57507,2.28437138020137,1031.91314921661
"1191","32301",42165,1.97682801235839,1139.3508058286
"1192","32321",34792,2.47711128650355,5.8697966408966
"1193","32324",32614,2.37129954841947,25.8530579838472
"1194","32328",45357,0.977749113189294,10.0133833409591
"1195","32330",41250,2.44247787610619,95.1447855806767
"1196","32332",31938,2.05148205928237,109.96204017442
"1197","32334",42218,1.98479087452471,4.83951701255417
"1198","32428",39990,2.42264842758426,22.2739999441163
"1199","32442",39961,1.80622837370242,12.0863687062463
"1200","32430",53000,1.72447325769854,4.94338394666082
"1201","32432",NA,NA,0
"1202","32439",54637,2.0108980827447,35.8047842101218
"1203","32443",34701,1.93139534883721,21.7092792391914
"1204","32447",NA,Inf,163.94744557089
"1205","32465",39289,2.33219275734246,12.7675602003835
"1206","32536",68599,2.47266202237703,191.058536547632
"1207","32548",52883,1.61477272727273,504.715624326563
"1208","32569",61976,2.42312721838222,739.793450570745
"1209","32312",97594,2.43997327195783,104.203371254369
"1210","32577",56619,2.23192148760331,24.8078489173763
"1211","32578",82569,2.40358711566618,448.3861135389
"1212","32603",21992,3.18785999113868,2009.01075075711
"1213","32619",40963,2.22565816966151,17.1714577618616
"1214","32648",74000,0.989583333333333,3.55738439158968
"1215","32681",NA,1.51612903225806,48.6212353572384
"1216","32708",68774,2.4742507037589,884.177564256031
"1217","32724",47182,2.28942521435376,143.48638743637
"1218","32735",58962,2.14949402023919,359.301135969409
"1219","32764",61667,2.10290237467018,12.7466658017461
"1220","32778",45828,1.90377090003557,197.695112491203
"1221","32963",110471,1.20214581809315,164.925555991132
"1222","32970",13488,1.275,71.4344270387875
"1223","32350",36705,1.63310344827586,8.78059589549469
"1224","32404",50681,2.33011234646953,104.833042434181
"1225","32420",31858,1.6320987654321,14.1349607577042
"1226","32424",36176,2.72251705837756,17.0795388029205
"1227","32455",40785,1.93900343642612,7.24771686306432
"1228","32534",49130,2.12743518382891,572.578294430215
"1229","32462",37485,1.91329479768786,8.78291850181911
"1230","32466",53283,2.66970198675497,21.3477594077952
"1231","32514",47175,2.37877338435374,862.808790646388
"1232","32567",43094,1.83126843657817,8.44964578737267
"1233","32605",69102,2.19510893730547,949.000765366182
"1234","32607",38521,2.00958068114706,991.424090085574
"1235","32622",66250,2.07010309278351,6.36075494512506
"1236","32658",46250,3.08196721311475,48.2193883973867
"1237","32696",48982,2.24986351228389,32.1311542486968
"1238","32702",37470,1.72194821208385,17.2772127350399
"1239","32726",42208,2.25847799757772,622.986547935157
"1240","32730",42772,2.18809349890431,1727.90590687943
"1241","32736",73430,2.48484848484848,33.4497128542652
"1242","32757",56206,2.01108095884215,240.402062170011
"1243","32759",32456,1.79690522243714,25.3275013672851
"1244","32779",91996,2.60188992912766,584.159070063232
"1245","32792",50943,2.14753200808625,1517.82299068684
"1246","32829",67782,2.69156854784139,734.734438360273
"1247","32903",79870,2.02617198734541,653.561485968139
"1248","32904",65074,2.36087153881071,619.704416679678
"1249","32907",49769,2.64038081552003,956.63723616201
"1250","32966",46464,1.63716327652556,22.861313898987
"1251","32958",50752,2.03335537432959,328.620534258123
"1252","32960",38133,1.83634133520238,679.035249896246
"1253","32531",58650,2.12486105965172,10.0820426163368
"1254","32547",51335,2.09956546382014,356.14442672417
"1255","32561",103769,1.43928847641145,113.728580969206
"1256","32565",46233,1.95147594015366,7.98333906755432
"1257","32570",57160,2.32720671658725,36.924473321749
"1258","32639",25568,0.556561085972851,0.82894810950284
"1259","32606",67984,2.2054565701559,534.629707375332
"1260","32615",56662,2.26330445544554,40.3259189355261
"1261","32617",42536,2.2280701754386,47.5748171625344
"1262","32653",65427,2.13558222510542,127.166500440605
"1263","32680",36117,1.69335119745436,15.0086071988478
"1264","32693",37988,2.3983467821295,22.2461959099832
"1265","32127",49903,1.8676696346331,591.894913319036
"1266","32136",52419,1.46203464799115,154.447455956662
"1267","32193",35433,1.12539184952978,33.474141366239
"1268","32195",44375,2.07649513212796,42.9759013376693
"1269","32221",61924,2.78589861751152,323.411277550795
"1270","32225",75517,2.50016057255586,608.110732238167
"1271","32234",52449,2.28820269200317,17.1646094591439
"1272","32244",52928,2.48097748355196,973.97750048242
"1273","32254",31141,2.22205180640763,403.783856116015
"1274","32937",69642,2.00903569841505,1154.68585960646
"1275","32807",42781,2.61917850053443,1594.09204591196
"1276","32920",46806,1.14831942251297,430.002298615192
"1277","32925",49758,3.0609756097561,54.1732610555883
"1278","32951",71091,1.66652812413411,180.923667729735
"1279","32303",48338,2.14648678554709,495.263060053734
"1280","32327",64221,2.55264106724356,45.4025848121901
"1281","32343",54526,2.35449358059914,44.3497432682582
"1282","32361",54286,2.28571428571429,43.3506543240741
"1283","32399",NA,NA,0
"1284","32409",55466,2.4450575815739,47.3770948751421
"1285","32459",80335,1.10102237792236,91.5768477006434
"1286","32460",40034,3.32629777524244,25.3002192613753
"1287","32463",NA,2.47826086956522,944.86234833926
"1288","32040",59604,2.59157822663471,24.0425513891068
"1289","32044",46250,1.63587443946188,28.6097486285177
"1290","32112",36940,2.04157160963245,41.3423867411513
"1291","32140",51591,1.86979865771812,18.6772104425446
"1292","32147",NA,2.15503875968992,12.53147727989
"1293","32508",39417,8.51424050632911,228.94943895543
"1294","32535",38917,2.75605033881897,29.7493392291329
"1295","32542",48409,3.26031746031746,66.4586256584389
"1296","32583",57124,2.88737373737374,70.9334829778261
"1297","32601",25481,1.90495232236235,1573.05382252928
"1298","32626",34039,1.96246648793566,16.3706263398967
"1299","32643",56108,2.24859550561798,36.7335842708693
"1300","32656",46256,2.18582462517038,89.1839378613984
"1301","32664",44821,1.88771929824561,146.529938646671
"1302","32666",47067,2.06322170900693,46.0596287267909
"1303","32697",25357,2.07453416149068,262.388194066306
"1304","32725",48830,2.58831140823809,571.980907202859
"1305","32751",71382,2.27158588041577,1028.52429160232
"1306","32763",44390,2.25390320062451,527.520386100462
"1307","32766",104938,3.1830258302583,142.846980678957
"1308","32798",42591,1.63825757575758,308.120970205911
"1309","32805",26584,2.26422319474836,1024.4614884363
"1310","32817",58958,2.65881201535798,1133.93165869335
"1311","32839",36011,2.30425026399155,2345.57055353582
"1312","32948",39683,3.62752293577982,11.4604676877464
"1313","32952",73469,2.11378466557912,204.626184077908
"1314","32953",57281,2.10727668845316,197.145797094305
"1315","32955",68946,2.20782078772148,587.786397414568
"1316","32967",49613,2.01903213465953,189.12645208917
"1317","32059",44792,1.98630136986301,7.98347665034909
"1318","32052",36486,2.81193856853086,13.3837052842573
"1319","32058",38500,3.08131720430108,24.5140676893172
"1320","32038",40534,2.18537746052347,36.3504302050152
"1321","32102",35051,1.20670698185816,12.3713410923808
"1322","32114",25894,2.01944427405999,717.020594217182
"1323","32117",35690,1.97828883885494,792.296882335152
"1324","32118",41278,1.09678846883297,1015.87562630506
"1325","32132",41224,2.01989247311828,373.111027322342
"1326","32137",58155,1.98689401841186,270.027513640744
"1327","32174",52527,2.03345858650464,152.076741261081
"1328","32204",40483,1.66859302067126,687.739849526825
"1329","32205",44546,1.99938999593331,1222.111517321
"1330","32211",39375,2.33452509444145,1472.73518526561
"1331","32216",52100,2.14133858267717,1126.66256468745
"1332","32224",76546,2.4879727040091,764.832111458664
"1333","32226",77368,2.52969984202212,57.6530512888516
"1334","32323",42554,0.93569844789357,20.8819715911163
"1335","32347",42226,2.13913282107574,28.3891858068792
"1336","32408",56740,1.04366586123576,339.56510624593
"1337","32456",47770,1.31643002028398,38.8356501972056
"1338","32504",49845,2.27098297746728,828.869964674446
"1339","32505",38214,1.86292067756138,693.50677441659
"1340","32506",48783,2.29620646766169,347.409745701394
"1341","32507",47605,1.76708460408901,309.137541791967
"1342","32541",77609,1.14109837054919,465.297396681518
"1343","32564",75795,2.43640897755611,12.310916058841
"1344","32568",53854,2.25660066006601,6.71860000018205
"1345","32579",71988,2.19122391912239,583.599486968401
"1346","32609",33585,2.42283349561831,66.9745589554067
"1347","32628",38460,3.02339532093581,18.7214326052221
"1348","32669",69439,2.41082274986195,46.921040616607
"1349","32692",NA,0.398255813953488,19.0525836836976
"1350","32701",54546,1.91228375206468,1388.72877242819
"1351","32709",43462,2.21899441340782,6.4236554621726
"1352","32008",40573,1.63120057512581,12.489488640711
"1353","32053",36034,2.07331571994716,9.79274558991346
"1354","32359",38564,0.469684721099434,2.8334696879074
"1355","32401",37691,2.00017727353306,528.701806983434
"1356","32413",63477,0.8285536159601,74.3919265062695
"1357","32423",70195,1.89814814814815,5.94670579051123
"1358","32426",29821,1.97408207343413,7.17935770817944
"1359","32448",26738,1.81196581196581,17.3560020230753
"1360","32503",49416,2.56273199703044,1033.7100653391
"1361","32544",NA,5.92603550295858,78.5761939258722
"1362","32571",71494,2.62814704790197,129.97005500468
"1363","32608",42424,2.05898450656787,456.038064436178
"1364","32621",36368,2.11115459882583,27.6137209655639
"1365","32640",44821,1.91074907030282,15.9856851967816
"1366","32683",14138,2.3728813559322,6.59168331160912
"1367","32686",36905,1.98997493734336,24.7717217071628
"1368","32713",56002,2.27564595931831,337.370785094267
"1369","32714",51814,2.15298744866678,1601.76982997078
"1370","32784",45320,2.30580524344569,45.4760331168986
"1371","32789",73003,2.09065155807365,1068.49843887734
"1372","32796",45654,2.07982525814138,433.953694361027
"1373","32806",60878,2.22535662766469,1433.34815857796
"1374","32825",57839,2.73689359242296,822.184703806136
"1375","32826",46240,4.09938167509837,1421.71399917798
"1376","32438",31496,1.75581395348837,21.2116179631056
"1377","32421",44571,2.3804347826087,14.7065065785933
"1378","32433",35575,2.34636424282855,25.2179110431833
"1379","32437",25536,2.43007915567282,9.55994768286588
"1380","32444",66822,2.43228117304679,590.72465564102
"1381","32446",45596,2.39216931216931,26.4010623090363
"1382","32449",38438,1.99686520376176,4.91742197333087
"1383","32062",50990,1.89545454545455,13.0529553598706
"1384","32072",NA,1.89240506329114,3.89693236237155
"1385","32073",57201,2.52673829068083,826.731663239953
"1386","32084",48691,2.21916936971316,262.683532501067
"1387","32086",56647,2.24067899363443,159.18459274965
"1388","32095",66731,2.5454082930552,73.6463902397074
"1389","32096",38033,1.61646884272997,5.15449602796623
"1390","32097",67279,2.59755926497405,50.0115119734462
"1391","32141",50266,2.21375661375661,298.626614491814
"1392","32157",51250,0.7890625,38.8120732820121
"1393","32164",52466,2.40667589437819,520.539584479691
"1394","32168",50557,1.97057118005219,63.1102674372853
"1395","32189",31712,1.39473030077057,77.9534694352147
"1396","32202",26250,2.70394736842105,810.66811353688
"1397","32212",45119,9.76171875,111.229514604983
"1398","32333",47784,1.90914046883518,37.8542883533157
"1399","32340",34882,2.30020366598778,18.2883564589309
"1400","32344",43485,2.09775967413442,9.02218312861827
"1401","32358",56719,1.33215796897038,4.5904748854115
"1402","32976",36049,1.34083122300015,122.905589045159
"1403","32694",48816,2.24109589041096,33.7345751978562
"1404","32754",52463,1.96018031555222,25.5304827908991
"1405","32801",53628,1.36007150039102,1947.53237161515
"1406","32803",67009,1.75758391671154,955.828917291363
"1407","32811",35911,2.34605540071668,1844.18806590465
"1408","32812",49611,2.29418300653595,1340.95936681129
"1409","32821",56090,1.44098863730613,563.41199658961
"1410","32043",62317,2.51608349299183,44.5526520537294
"1411","32130",50341,2.38097269624573,21.1495140009471
"1412","32009",69821,2.78905109489051,17.1973145148413
"1413","32011",61038,2.44596031183558,30.7219715074818
"1414","32024",51607,2.42013238416386,52.258675958421
"1415","32063",64643,2.68999028182702,52.2804436736371
"1416","32082",107717,1.9859879161846,283.579579656465
"1417","32083",37647,5.96817420435511,34.1306578198407
"1418","32087",46825,3.69302038295244,16.9884911025996
"1419","32091",44211,2.27808361850915,41.8946067061869
"1420","32092",89018,2.55246094901267,102.279537924954
"1421","32134",34288,1.24847664184157,10.6682698938991
"1422","32206",26565,1.85164403546179,833.873517215151
"1423","32218",53969,2.61915046796256,236.954301722736
"1424","32222",60861,2.36438422453424,324.979165056603
"1425","32223",79878,2.36930810171496,441.238321344286
"1426","32227",51750,5.24108658743633,702.139798860469
"1427","32256",62235,2.00254218715757,275.354304325043
"1428","32304",23438,2.34353391202001,1164.8879534473
"1429","32308",61260,2.00580979621023,579.536360940889
"1430","32901",37225,1.9154101909843,647.392002587114
"1431","32926",50015,2.2406015037594,152.31876051452
"1432","32940",71198,2.24465842402142,107.90823657868
"1433","32950",67716,2.34816462736374,79.0329662225441
"1434","32968",78349,2.64883764883765,205.503470212734
"1435","32707",53373,2.16735094062136,1280.32657379691
"1436","32618",53987,2.37699115044248,33.3339638023046
"1437","32804",72782,1.98683173888576,798.256586565453
"1438","32931",60494,1.29155612478273,292.072922894145
"1439","32712",69726,2.67926045016077,292.982724389076
"1440","32720",44146,2.2447266313933,184.516138046236
"1441","32732",83962,2.22948539638387,29.5012902611586
"1442","32738",50446,2.83443504046457,610.910840746596
"1443","32771",56934,2.42362794798325,562.895021757389
"1444","32773",44804,2.34596438044714,338.049392489481
"1445","32776",79602,3.00848073661255,107.159864384102
"1446","32808",35186,2.90292096219931,1750.28965866637
"1447","32809",43919,2.56541080344984,888.342013601826
"1448","32819",68964,1.94431061357517,458.779362321275
"1449","32831",38125,28.5217391304348,125.93334540543
"1450","32835",54805,2.45760631769916,1637.26610449357
"1451","32836",91060,2.36799436023969,384.258392951097
"1452","32905",37746,2.02589192933841,721.466628550281
"1453","32322",35116,2.09591115598183,21.5030358217715
"1454","32440",44014,3.19818706221673,28.4119720359629
"1455","32566",78368,2.20351526364477,341.451824128062
"1456","32625",38571,1.3219512195122,6.44876145524422
"1457","32746",80756,2.29810759089943,707.581891315798
"1458","32908",57313,3.14565690781515,260.834212827052
"1459","32832",87310,2.39986187845304,149.873774353028
"1460","32833",59250,2.58724653148346,106.902930734079
"1461","32837",60460,2.66510527094325,926.191120990804
"1462","32935",47344,2.13033223954061,921.493631935592
"1463","32641",36885,2.71146888567294,95.1786638667483
"1464","32464",39755,1.9784304726939,9.48703908827319
"1465","32667",52500,2.04295704295704,14.2133991821339
"1466","32765",77074,2.85012467736996,584.425915134324
"1467","32824",60405,3.00950472003104,575.57873036124
"1468","32962",47643,2.04694145851056,695.937837677383
"1469","32356",NA,1.35820895522388,0.898691821813546
"1470","32266",89500,2.08174066451044,1016.16535283947
"1471","32065",69791,2.82156416097191,773.717933317479
"1472","32780",48531,1.76316182696618,178.156167441738
"1473","32934",66163,2.44985635936276,272.035455534054
"1474","32033",52419,2.29556650246305,23.1042594654274
"1475","32003",91287,2.6320110701107,481.79164482876
"1476","32026",NA,Inf,1154.36593569531
"1477","32064",39827,2.28155018217953,342.820141450009
"1478","32080",73350,1.40031908104659,412.635750214483
"1479","32081",115250,2.68488160291439,129.808982802319
"1480","32128",75787,2.20237962860002,226.994997020491
"1481","32129",44331,2.06171460485898,1113.58306770838
"1482","32133",NA,0.465753424657534,39.0495811401433
"1483","32162",61654,1.48696553228621,877.177067746785
"1484","32228",NA,Inf,1193.96724592232
"1485","32305",39723,2.24798694232862,87.9902902521478
"1486","32309",80544,2.42519564216664,106.807586121678
"1487","32317",92598,2.57778168395149,143.602717720243
"1488","32348",33145,2.63253012048193,15.0420428926977
"1489","32352",46604,2.42417661961636,26.7000962103626
"1490","32435",44118,1.92560462670873,21.7520405835763
"1491","32461",NA,0.435897435897436,22.1173872306449
"1492","32502",48316,1.78731762065095,521.291031508242
"1493","32509",NA,Inf,213.436010808893
"1494","32563",67546,2.34618916437098,583.209777941619
"1495","32511",NA,Inf,1638.37726282904
"1496","32530",NA,NA,0
"1497","32550",64974,0.626568265682657,466.64238097266
"1498","32612",NA,1521.2,3180.9766339478
"1499","30124",44301,1.94754539340955,18.2944933503497
"1500","30205",87664,2.39865996649916,29.7754067425409
"1501","30833",34906,1.8849938499385,17.3214498114541
"1502","30263",55699,2.50298456553253,112.299987283694
"1503","30319",100679,1.9785775087487,1539.7645546173
"1504","30429",52059,2.91666666666667,386.134476962849
"1505","30009",91811,2.31611510791367,641.007964964937
"1506","30028",87759,2.83100986059164,185.412559135671
"1507","30046",49084,2.67813197092898,912.021226053987
"1508","30118",NA,Inf,2286.48938636642
"1509","30149",NA,29.7692307692308,85.5806418259002
"1510","30164",NA,NA,0
"1511","30284",NA,3.2,417.503763212402
"1512","30289",153452,3.58441558441558,503.820486857695
"1513","30332",NA,Inf,13960.0076264563
"1514","30334",NA,NA,0
"1515","30363",59591,1.26564722617354,4273.70034900347
"1516","30449",46719,2.546875,8.15854221884977
"1517","30451",NA,1.74074074074074,254.158392985761
"1518","30460",NA,Inf,43840.7288561493
"1519","30475",NA,NA,0
"1520","30536",50614,1.57616559485531,19.6176736138767
"1521","30573",140714,2.46067415730337,17.3817282714755
"1522","30609",NA,Inf,37135.8190687439
"1523","30623",31179,1.94029850746269,23.1230097443858
"1524","30751",NA,2.35294117647059,27.1042936382805
"1525","30756",18494,1.74683544303797,409.908587638185
"1526","30812",NA,Inf,1147.33568245101
"1527","30903",NA,2.4280442804428,1492.89448474567
"1528","30912",NA,Inf,313.881208191006
"1529","30078",70966,3.06528621545307,804.691166656572
"1530","30110",47676,2.46173945502053,72.8522665851555
"1531","30134",52875,2.73320941759603,342.334153643558
"1532","30755",51222,2.55597447795824,95.4375595624196
"1533","30905",56440,7.0219683655536,219.835681702696
"1534","30634",33304,1.65472910927456,14.3433145618588
"1535","30060",44597,2.69855476001061,955.92490563939
"1536","30565",48378,2.36830835117773,49.6471603405515
"1537","30619",47411,2.10032894736842,18.2874753197013
"1538","30710",63641,2.52345679012346,58.0601211736053
"1539","30823",29825,2.49253731343284,9.74251626300973
"1540","30143",68162,2.06486642321737,59.3739217581211
"1541","30144",68581,2.6207803183248,946.115287164712
"1542","30170",50385,2.28671328671329,24.9123957091131
"1543","30224",46863,2.40179594956057,144.537775271971
"1544","30230",36929,2.32964329643296,27.482539356097
"1545","30275",NA,NA,0
"1546","30277",83424,2.83293009041131,189.888110543574
"1547","30281",58003,2.58489627191304,366.355778902882
"1548","30290",94769,2.76866624122527,182.549934686778
"1549","30045",79568,3.21921320407019,702.930611461065
"1550","30054",61843,2.63596102745793,109.265373438433
"1551","30058",51470,2.62750637987605,708.457811369313
"1552","30064",90567,2.57084490073857,591.640052719382
"1553","30108",39464,2.34856230031949,32.1787235670219
"1554","30067",57816,2.12863922606553,1193.35062408909
"1555","30096",53514,2.49080046913942,1126.12570720864
"1556","30102",64585,2.71619594286087,477.778181827484
"1557","30135",72968,2.82105532568357,302.637887459143
"1558","30177",55456,2.50350877192982,109.152074835157
"1559","30213",52539,2.78165901750807,194.549952945845
"1560","30222",33405,2.03560830860534,10.9283659796054
"1561","30269",95837,2.50708749389009,533.36863191391
"1562","30286",34568,2.10153202017319,43.3333021571865
"1563","30291",37357,2.18803680981595,669.792433949118
"1564","30305",101718,1.63186169846408,1414.8242031897
"1565","30308",60370,1.38945186549977,4431.16232804859
"1566","30324",70657,1.6612773338289,1945.4716584463
"1567","30331",45852,2.38753146749593,662.038402240898
"1568","30338",101982,2.31253670952163,1383.98273668993
"1569","30342",84458,2.10421023281751,1290.99042019907
"1570","30014",48076,2.60785510785511,122.289797548963
"1571","30035",43595,2.52975925100312,1017.55258845195
"1572","30056",50462,2.4203056768559,22.1683167652123
"1573","30076",74454,2.6339609800363,1119.60972074328
"1574","30084",66523,2.50546875,967.255660294118
"1575","30088",50171,2.74478213108751,1480.81394883115
"1576","30097",101119,2.70283508124928,790.118378599166
"1577","30105",58393,1.86163522012579,11.4042672383754
"1578","30120",58240,2.61807450656851,170.963284646722
"1579","30139",49444,2.56532507739938,22.3066236541808
"1580","30816",65091,1.87234042553191,5.93979286793718
"1581","30818",76250,2.61344537815126,7.165078604739
"1582","30830",43025,2.35530574007835,14.724283592888
"1583","30909",50749,1.94258330347546,641.322095702221
"1584","30030",81331,2.3255263780459,1742.30319019095
